holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,Rush Hour,traffic_volume
nan,286.75,0.0,0.0,99,Rain,0,4945
nan,287.97,0.0,0.0,90,Clouds,0,5065
nan,288.54,0.0,0.0,99,Thunderstorm,0,5618
nan,288.72,0.0,0.0,90,Clouds,0,6094
nan,288.53,0.0,0.0,90,Clouds,1,5844
nan,288.16,0.0,0.0,90,Clouds,1,4649
nan,287.59,0.0,0.0,90,Clouds,1,3180
nan,287.21,0.0,0.0,90,Clouds,0,2963
nan,286.29,0.0,0.0,90,Clouds,0,2450
nan,285.7,0.0,0.0,90,Clouds,0,1613
nan,285.61,0.0,0.0,90,Clouds,0,1021
nan,285.37,0.0,0.0,99,Drizzle,0,580
nan,285.37,0.0,0.0,99,Mist,0,580
nan,285.51,0.0,0.0,90,Clouds,0,298
nan,285.6,0.0,0.0,100,Haze,0,261
nan,285.99,0.0,0.0,100,Mist,0,408
nan,285.99,0.0,0.0,100,Haze,0,408
nan,285.94,0.0,0.0,100,Mist,0,793
nan,285.94,0.0,0.0,100,Thunderstorm,0,793
nan,285.97,0.0,0.0,90,Mist,0,2643
nan,285.97,0.0,0.0,90,Rain,0,2643
nan,285.97,0.0,0.0,90,Thunderstorm,0,2643
nan,285.73,0.0,0.0,90,Mist,0,5593
nan,285.73,0.0,0.0,90,Thunderstorm,0,5593
nan,285.73,0.0,0.0,90,Rain,0,5593
nan,285.73,0.0,0.0,90,Thunderstorm,0,5593
nan,285.5,0.0,0.0,90,Rain,1,5722
nan,285.5,0.0,0.0,90,Mist,1,5722
nan,285.55,0.0,0.0,90,Drizzle,1,5607
nan,285.55,0.0,0.0,90,Mist,1,5607
nan,285.55,0.0,0.0,90,Rain,1,5607
nan,285.55,0.0,0.0,90,Thunderstorm,1,5607
nan,285.93,0.0,0.0,90,Drizzle,1,5492
nan,285.93,0.0,0.0,90,Mist,1,5492
nan,285.93,0.0,0.0,90,Rain,1,5492
nan,286.34,0.0,0.0,90,Mist,0,4542
nan,286.82,0.0,0.0,90,Mist,0,4720
nan,286.82,0.0,0.0,90,Fog,0,4720
nan,288.36,0.0,0.0,90,Mist,0,4982
nan,288.36,0.0,0.0,90,Haze,0,4982
nan,288.36,0.0,0.0,90,Fog,0,4982
nan,289.08,0.0,0.0,90,Haze,0,5032
nan,289.08,0.0,0.0,90,Mist,0,5032
nan,289.08,0.0,0.0,90,Fog,0,5032
nan,289.88,0.0,0.0,90,Mist,0,5212
nan,289.88,0.0,0.0,90,Haze,0,5212
nan,290.24,0.0,0.0,90,Mist,0,5661
nan,290.24,0.0,0.0,90,Haze,0,5661
nan,290.24,0.0,0.0,90,Rain,0,5661
nan,290.01,0.0,0.0,90,Mist,0,5812
nan,289.62,0.0,0.0,90,Haze,1,5855
nan,289.62,0.0,0.0,90,Mist,1,5855
nan,289.61,0.0,0.0,90,Haze,1,4416
nan,289.61,0.0,0.0,90,Mist,1,4416
nan,289.06,0.0,0.0,90,Mist,1,3118
nan,288.34,0.0,0.0,75,Haze,0,2877
nan,288.34,0.0,0.0,75,Mist,0,2877
nan,287.06,0.0,0.0,20,Mist,0,2498
nan,287.41,0.0,0.0,75,Mist,0,1701
nan,287.52,0.0,0.0,90,Mist,0,1028
nan,287.81,0.0,0.0,90,Mist,0,578
nan,287.29,0.0,0.0,75,Mist,0,354
nan,287.23,0.0,0.0,90,Mist,0,272
nan,286.44,0.0,0.0,90,Mist,0,370
nan,285.32,0.0,0.0,90,Mist,0,809
nan,285.32,0.0,0.0,90,Fog,0,809
nan,285.43,0.0,0.0,90,Mist,0,2641
nan,285.53,0.0,0.0,75,Mist,0,4957
nan,285.2,0.0,0.0,90,Mist,1,6036
nan,285.2,0.0,0.0,90,Fog,1,6036
nan,285.02,0.0,0.0,90,Mist,1,5309
nan,286.43,0.0,0.0,90,Mist,0,4438
nan,287.36,0.0,0.0,90,Mist,0,4723
nan,287.6,0.0,0.0,90,Mist,0,4879
nan,287.29,0.0,0.0,90,Clouds,0,5062
nan,286.41,0.0,0.0,90,Rain,0,5450
nan,286.41,0.0,0.0,90,Mist,0,5450
nan,286.41,0.0,0.0,90,Drizzle,0,5450
nan,286.41,0.0,0.0,90,Drizzle,0,5450
nan,285.8,0.0,0.0,90,Drizzle,0,5888
nan,285.8,0.0,0.0,90,Mist,0,5888
nan,285.8,0.0,0.0,90,Rain,0,5888
nan,285.8,0.0,0.0,90,Drizzle,0,5888
nan,285.8,0.0,0.0,90,Rain,0,5888
nan,285.29,0.0,0.0,90,Rain,0,6473
nan,285.29,0.0,0.0,90,Mist,0,6473
nan,285.29,0.0,0.0,90,Drizzle,0,6473
nan,284.77,0.0,0.0,90,Rain,1,6488
nan,284.77,0.0,0.0,90,Mist,1,6488
nan,284.77,0.0,0.0,90,Rain,1,6488
nan,284.29,0.0,0.0,90,Drizzle,1,5351
nan,284.29,0.0,0.0,90,Mist,1,5351
nan,284.29,0.0,0.0,90,Rain,1,5351
nan,284.29,0.0,0.0,90,Rain,1,5351
nan,283.79,0.0,0.0,90,Drizzle,1,3500
nan,283.79,0.0,0.0,90,Mist,1,3500
nan,283.79,0.0,0.0,90,Rain,1,3500
nan,283.44,0.0,0.0,90,Rain,0,2856
nan,283.44,0.0,0.0,90,Mist,0,2856
nan,283.44,0.0,0.0,90,Drizzle,0,2856
nan,283.22,0.0,0.0,90,Rain,0,2587
nan,283.22,0.0,0.0,90,Mist,0,2587
nan,283.22,0.0,0.0,90,Drizzle,0,2587
nan,282.82,0.0,0.0,90,Clouds,0,1979
nan,282.13,0.0,0.0,90,Clouds,0,1284
nan,281.05,0.0,0.0,90,Rain,0,665
nan,281.05,0.0,0.0,90,Rain,0,665
nan,281.05,0.0,0.0,90,Drizzle,0,665
nan,280.44,0.0,0.0,90,Drizzle,0,432
nan,280.44,0.0,0.0,90,Rain,0,432
nan,280.07,0.0,0.0,90,Rain,0,326
nan,280.07,0.0,0.0,90,Mist,0,326
nan,280.07,0.0,0.0,90,Drizzle,0,326
nan,279.54,0.0,0.0,90,Rain,0,380
nan,279.54,0.0,0.0,90,Mist,0,380
nan,279.54,0.0,0.0,90,Drizzle,0,380
nan,279.54,0.0,0.0,90,Drizzle,0,380
nan,278.93,0.0,0.0,90,Rain,0,705
nan,278.93,0.0,0.0,90,Mist,0,705
nan,278.93,0.0,0.0,90,Rain,0,705
nan,278.93,0.0,0.0,90,Drizzle,0,705
nan,278.93,0.0,0.0,90,Drizzle,0,705
nan,278.27,0.0,0.0,90,Rain,0,2430
nan,278.27,0.0,0.0,90,Mist,0,2430
nan,278.27,0.0,0.0,90,Rain,0,2430
nan,278.27,0.0,0.0,90,Thunderstorm,0,2430
nan,278.07,0.0,0.0,90,Rain,0,5426
nan,278.07,0.0,0.0,90,Mist,0,5426
nan,278.07,0.0,0.0,90,Rain,0,5426
nan,277.53,0.0,0.0,90,Rain,1,6499
nan,277.53,0.0,0.0,90,Rain,1,6499
nan,276.23,0.0,0.0,90,Rain,1,5856
nan,276.23,0.0,0.0,90,Mist,1,5856
nan,276.23,0.0,0.0,90,Rain,1,5856
nan,275.66,0.0,0.0,90,Rain,1,5234
nan,275.66,0.0,0.0,90,Mist,1,5234
nan,275.66,0.0,0.0,90,Snow,1,5234
nan,275.02,0.0,0.0,90,Rain,0,4695
nan,275.02,0.0,0.0,90,Mist,0,4695
nan,275.02,0.0,0.0,90,Rain,0,4695
nan,275.02,0.0,0.0,90,Snow,0,4695
nan,275.03,0.0,0.0,90,Rain,0,5341
nan,275.03,0.0,0.0,90,Snow,0,5341
nan,275.03,0.0,0.0,90,Mist,0,5341
nan,275.03,0.0,0.0,90,Rain,0,5341
nan,274.5,0.0,0.0,90,Mist,0,5943
nan,274.5,0.0,0.0,90,Snow,0,5943
nan,275.01,0.0,0.0,90,Snow,0,5874
nan,275.38,0.0,0.0,90,Snow,0,5879
nan,275.38,0.0,0.0,90,Mist,0,5879
nan,275.85,0.0,0.0,90,Snow,0,6060
nan,276.56,0.0,0.0,90,Clouds,0,6348
nan,276.7,0.0,0.0,90,Clouds,1,5955
nan,276.71,0.0,0.0,90,Clouds,1,5341
nan,276.43,0.0,0.0,90,Clouds,1,4144
nan,276.23,0.0,0.0,90,Clouds,0,3249
nan,275.99,0.0,0.0,75,Clouds,0,3017
nan,276.28,0.0,0.0,90,Clouds,0,2765
nan,276.28,0.0,0.0,90,Clouds,0,1894
nan,276.01,0.0,0.0,90,Clouds,0,1159
nan,275.36,0.0,0.0,90,Clouds,0,822
nan,274.93,0.0,0.0,20,Clouds,0,641
nan,274.28,0.0,0.0,20,Clouds,0,411
nan,274.01,0.0,0.0,1,Clear,0,468
nan,273.71,0.0,0.0,1,Clear,0,723
nan,273.43,0.0,0.0,1,Clear,0,1415
nan,273.65,0.0,0.0,20,Clouds,1,2191
nan,274.58,0.0,0.0,75,Clouds,1,3185
nan,275.39,0.0,0.0,90,Clouds,1,4076
nan,275.44,0.0,0.0,0,Clear,0,4522
nan,276.11,0.0,0.0,90,Clouds,0,6012
nan,276.48,0.0,0.0,90,Clouds,0,5975
nan,276.5,0.0,0.0,90,Clouds,0,5307
nan,276.56,0.0,0.0,90,Clouds,0,4678
nan,276.61,0.0,0.0,90,Clouds,0,4405
nan,276.9,0.0,0.0,90,Clouds,0,4403
nan,276.61,0.0,0.0,90,Clouds,1,4311
nan,276.34,0.0,0.0,90,Clouds,1,4198
nan,275.96,0.0,0.0,90,Clouds,1,3475
nan,275.6,0.0,0.0,90,Clouds,0,3078
nan,274.86,0.0,0.0,90,Clouds,0,2931
nan,274.05,0.0,0.0,20,Clouds,0,2941
nan,273.62,0.0,0.0,20,Clouds,0,2240
nan,273.52,0.0,0.0,20,Clouds,0,1564
nan,273.54,0.0,0.0,90,Clouds,0,795
nan,273.63,0.0,0.0,90,Clouds,0,447
nan,273.63,0.0,0.0,90,Clouds,0,443
nan,273.22,0.0,0.0,90,Clouds,0,330
nan,272.75,0.0,0.0,75,Clouds,0,453
nan,272.16,0.0,0.0,75,Clouds,0,755
nan,271.06,0.0,0.0,20,Clouds,1,953
nan,270.68,0.0,0.0,1,Clear,1,1650
nan,272.6,0.0,0.0,1,Clear,1,2442
nan,274.06,0.0,0.0,1,Clear,0,3230
nan,275.81,0.0,0.0,1,Clear,0,3575
nan,277.54,0.0,0.0,20,Clouds,0,4139
nan,278.54,0.0,0.0,40,Clouds,0,3892
nan,278.97,0.0,0.0,40,Clouds,0,3989
nan,278.91,0.0,0.0,75,Clouds,0,4294
nan,278.81,0.0,0.0,75,Clouds,0,4521
nan,278.27,0.0,0.0,75,Clouds,1,4280
nan,276.67,0.0,0.0,75,Clouds,1,3945
nan,275.86,0.0,0.0,75,Clouds,1,3169
nan,274.29,0.0,0.0,75,Clouds,0,2772
nan,273.37,0.0,0.0,75,Clouds,0,2213
nan,272.77,0.0,0.0,75,Clouds,0,1570
nan,272.01,0.0,0.0,75,Clouds,0,1065
nan,271.78,0.0,0.0,40,Clouds,0,530
nan,271.41,0.0,0.0,75,Haze,0,331
nan,271.46,0.0,0.0,75,Mist,0,270
nan,271.76,0.0,0.0,75,Clouds,0,316
nan,272.24,0.0,0.0,90,Clouds,0,799
nan,271.98,0.0,0.0,90,Clouds,0,2513
nan,271.53,0.0,0.0,40,Clouds,0,5503
nan,271.46,0.0,0.0,40,Clouds,1,6642
nan,271.7,0.0,0.0,40,Clouds,1,6195
nan,273.26,0.0,0.0,75,Clouds,1,5246
nan,274.9,0.0,0.0,90,Clouds,0,4460
nan,276.33,0.0,0.0,90,Clouds,0,4580
nan,277.58,0.0,0.0,90,Snow,0,4771
nan,278.5,0.0,0.0,90,Clouds,0,4836
nan,279.3,0.0,0.0,90,Clouds,0,5138
nan,279.89,0.0,0.0,90,Clouds,0,5606
nan,280.11,0.0,0.0,40,Clouds,0,6120
nan,279.82,0.0,0.0,40,Clouds,1,5985
nan,278.69,0.0,0.0,40,Clouds,1,4418
nan,277.75,0.0,0.0,40,Clouds,1,3089
nan,276.77,0.0,0.0,40,Clouds,0,2636
nan,276.61,0.0,0.0,75,Clouds,0,2117
nan,276.06,0.0,0.0,75,Clouds,0,1437
nan,275.22,0.0,0.0,20,Clouds,0,920
nan,274.75,0.0,0.0,20,Clouds,0,600
nan,274.24,0.0,0.0,20,Clouds,0,393
nan,273.47,0.0,0.0,20,Clouds,0,298
nan,273.5,0.0,0.0,1,Clear,0,352
nan,273.15,0.0,0.0,75,Clouds,0,762
nan,273.0,0.0,0.0,20,Clouds,0,2519
nan,272.69,0.0,0.0,20,Clouds,0,5478
nan,273.08,0.0,0.0,40,Clouds,1,6728
nan,273.91,0.0,0.0,75,Clouds,1,5972
nan,274.82,0.0,0.0,75,Clouds,1,5280
nan,276.16,0.0,0.0,75,Clouds,0,4626
nan,277.69,0.0,0.0,90,Clouds,0,4947
nan,278.47,0.0,0.0,90,Clouds,0,5125
nan,279.12,0.0,0.0,90,Clouds,0,5130
nan,279.28,0.0,0.0,90,Clouds,0,5394
nan,280.19,0.0,0.0,90,Clouds,0,5837
nan,280.5,0.0,0.0,90,Clouds,0,6222
nan,280.3,0.0,0.0,90,Clouds,1,5992
nan,279.58,0.0,0.0,75,Clouds,1,4578
nan,278.78,0.0,0.0,75,Clouds,1,3246
nan,278.5,0.0,0.0,90,Clouds,0,2834
nan,276.93,0.0,0.0,75,Clouds,0,2578
nan,276.03,0.0,0.0,40,Clouds,0,1979
nan,275.01,0.0,0.0,40,Clouds,0,1326
nan,273.87,0.0,0.0,40,Clouds,0,541
nan,272.99,0.0,0.0,1,Clear,0,346
nan,272.41,0.0,0.0,1,Clear,0,265
nan,272.31,0.0,0.0,1,Clear,0,338
nan,272.39,0.0,0.0,1,Clear,0,765
nan,271.73,0.0,0.0,1,Clear,0,2611
nan,271.54,0.0,0.0,1,Clear,0,5577
nan,271.12,0.0,0.0,1,Clear,1,6908
nan,271.17,0.0,0.0,20,Clouds,1,6079
nan,273.11,0.0,0.0,20,Clouds,1,5309
nan,276.01,0.0,0.0,20,Clouds,0,4567
nan,278.27,0.0,0.0,20,Clouds,0,4804
nan,279.84,0.0,0.0,20,Clouds,0,5041
nan,280.68,0.0,0.0,40,Clouds,0,5051
nan,281.22,0.0,0.0,20,Clouds,0,5274
nan,281.8,0.0,0.0,20,Clouds,0,5936
nan,282.2,0.0,0.0,40,Clouds,0,6128
nan,281.48,0.0,0.0,20,Clouds,1,5821
nan,280.0,0.0,0.0,20,Clouds,1,4040
nan,278.48,0.0,0.0,20,Clouds,1,2711
nan,276.86,0.0,0.0,20,Clouds,0,2690
nan,275.45,0.0,0.0,1,Clear,0,2539
nan,274.05,0.0,0.0,1,Clear,0,1925
nan,272.75,0.0,0.0,1,Clear,0,1471
nan,271.73,0.0,0.0,1,Clear,0,716
nan,270.91,0.0,0.0,1,Clear,0,453
nan,270.15,0.0,0.0,1,Clear,0,324
nan,269.68,0.0,0.0,1,Clear,0,390
nan,269.44,0.0,0.0,1,Clear,0,775
nan,268.96,0.0,0.0,1,Clear,0,2572
nan,268.61,0.0,0.0,1,Clear,0,5595
nan,268.74,0.0,0.0,1,Clear,1,6852
nan,268.45,0.0,0.0,20,Clouds,1,5892
nan,270.9,0.0,0.0,1,Clear,1,5327
nan,273.45,0.0,0.0,1,Clear,0,4756
nan,275.9,0.0,0.0,20,Clouds,0,5073
nan,278.7,0.0,0.0,20,Clouds,0,5286
nan,280.25,0.0,0.0,20,Clouds,0,5189
nan,281.67,0.0,0.0,1,Clear,0,5495
nan,283.03,0.0,0.0,1,Clear,0,5713
nan,283.13,0.0,0.0,1,Clear,0,6317
nan,283.04,0.0,0.0,20,Clouds,1,6306
nan,281.3,0.0,0.0,20,Clouds,1,4867
nan,279.84,0.0,0.0,40,Clouds,1,3501
nan,278.88,0.0,0.0,40,Clouds,0,3110
nan,278.51,0.0,0.0,90,Clouds,0,2727
nan,279.26,0.0,0.0,90,Clouds,0,1825
nan,279.21,0.0,0.0,90,Drizzle,0,1222
nan,278.85,0.0,0.0,90,Clouds,0,611
nan,277.59,0.0,0.0,75,Haze,0,441
nan,277.01,0.0,0.0,40,Clouds,0,331
nan,277.15,0.0,0.0,75,Clouds,0,365
nan,277.9,0.0,0.0,75,Clouds,0,708
nan,278.31,0.0,0.0,90,Clouds,0,2379
nan,278.63,0.0,0.0,90,Clouds,0,5236
nan,278.22,0.0,0.0,90,Clouds,1,6509
nan,277.58,0.0,0.0,75,Clouds,1,5723
nan,278.02,0.0,0.0,40,Clouds,1,5239
nan,278.37,0.0,0.0,90,Clouds,0,4723
nan,278.78,0.0,0.0,90,Clouds,0,5330
nan,278.78,0.0,0.0,75,Clouds,0,5403
nan,279.59,0.0,0.0,75,Clouds,0,5446
nan,279.64,0.0,0.0,1,Clear,0,5669
nan,280.0,0.0,0.0,40,Clouds,0,6093
nan,279.76,0.0,0.0,40,Clouds,0,6323
nan,278.9,0.0,0.0,40,Clouds,1,5856
nan,277.06,0.0,0.0,40,Clouds,1,4987
nan,275.29,0.0,0.0,40,Clouds,1,3681
nan,274.98,0.0,0.0,20,Clouds,0,2902
nan,273.31,0.0,0.0,20,Clouds,0,2929
nan,272.77,0.0,0.0,1,Clear,0,2728
nan,272.06,0.0,0.0,1,Clear,0,1693
nan,272.01,0.0,0.0,20,Clouds,0,1166
nan,271.8,0.0,0.0,75,Clouds,0,724
nan,271.3,0.0,0.0,75,Clouds,0,568
nan,270.41,0.0,0.0,20,Clouds,0,343
nan,269.9,0.0,0.0,20,Clouds,0,383
nan,269.56,0.0,0.0,1,Clear,0,703
nan,269.39,0.0,0.0,20,Clouds,0,1229
nan,269.24,0.0,0.0,20,Clouds,1,2057
nan,268.99,0.0,0.0,40,Clouds,1,3246
nan,271.47,0.0,0.0,75,Clouds,1,4390
nan,272.85,0.0,0.0,75,Clouds,0,4573
nan,273.93,0.0,0.0,75,Clouds,0,4269
nan,274.85,0.0,0.0,75,Clouds,0,4833
nan,275.43,0.0,0.0,75,Clouds,0,4442
nan,275.73,0.0,0.0,40,Clouds,0,4397
nan,275.9,0.0,0.0,40,Clouds,0,4314
nan,276.29,0.0,0.0,75,Clouds,0,4413
nan,276.41,0.0,0.0,75,Clouds,1,4125
nan,276.29,0.0,0.0,75,Clouds,1,4004
nan,276.13,0.0,0.0,90,Clouds,1,3404
nan,275.93,0.0,0.0,90,Clouds,0,2777
nan,275.93,0.0,0.0,90,Clouds,0,2579
nan,275.67,0.0,0.0,90,Clouds,0,2552
nan,275.58,0.0,0.0,90,Clouds,0,1952
nan,275.67,0.0,0.0,90,Clouds,0,2125
nan,275.6,0.0,0.0,90,Clouds,0,730
nan,275.77,0.0,0.0,90,Clouds,0,730
nan,275.42,0.0,0.0,90,Clouds,0,345
nan,275.47,0.0,0.0,90,Clouds,0,223
nan,275.33,0.0,0.0,90,Clouds,0,488
nan,275.08,0.0,0.0,90,Clouds,0,710
nan,275.08,0.0,0.0,90,Clouds,1,1165
nan,275.09,0.0,0.0,90,Rain,1,2067
nan,275.09,0.0,0.0,90,Snow,1,2067
nan,275.44,0.0,0.0,90,Clouds,1,2911
nan,276.1,0.0,0.0,90,Clouds,0,3527
nan,276.45,0.0,0.0,90,Clouds,0,3765
nan,276.76,0.0,0.0,90,Clouds,0,4063
nan,277.11,0.0,0.0,90,Clouds,0,4043
nan,278.13,0.0,0.0,90,Clouds,0,4200
nan,278.44,0.0,0.0,90,Clouds,0,4105
nan,278.44,0.0,0.0,90,Clouds,0,4015
nan,278.09,0.0,0.0,90,Clouds,1,3620
nan,277.72,0.0,0.0,90,Clouds,1,3652
nan,277.41,0.0,0.0,90,Clouds,1,2837
nan,277.2,0.0,0.0,90,Clouds,0,2446
nan,277.06,0.0,0.0,90,Clouds,0,1950
nan,276.7,0.0,0.0,90,Clouds,0,1451
nan,276.54,0.0,0.0,90,Rain,0,999
nan,276.07,0.0,0.0,90,Clouds,0,1720
nan,275.67,0.0,0.0,75,Clouds,0,1299
nan,274.97,0.0,0.0,40,Clouds,0,304
nan,274.86,0.0,0.0,20,Clouds,0,412
nan,273.45,0.0,0.0,75,Mist,0,753
nan,272.66,0.0,0.0,20,Clouds,0,2562
nan,272.18,0.0,0.0,20,Clouds,0,5658
nan,272.32,0.0,0.0,1,Clear,1,6877
nan,272.69,0.0,0.0,90,Clouds,1,5981
nan,274.26,0.0,0.0,90,Clouds,1,4999
nan,275.99,0.0,0.0,90,Clouds,0,4408
nan,277.35,0.0,0.0,90,Clouds,0,4575
nan,277.83,0.0,0.0,90,Clouds,0,4710
nan,278.47,0.0,0.0,90,Clouds,0,4648
nan,278.71,0.0,0.0,46,Clear,0,4968
nan,280.56,0.0,0.0,46,Clear,0,6124
nan,280.56,0.0,0.0,46,Clear,1,6134
nan,279.26,0.0,0.0,46,Clear,1,4265
nan,280.56,0.0,0.0,46,Clear,0,2415
nan,280.56,0.0,0.0,46,Clear,0,1963
nan,280.56,0.0,0.0,46,Clear,0,1454
nan,280.56,0.0,0.0,46,Clear,0,938
nan,280.56,0.0,0.0,46,Clear,0,537
nan,274.41,0.0,0.0,98,Clear,0,313
nan,274.41,0.0,0.0,98,Clear,0,256
nan,274.41,0.0,0.0,98,Clear,0,356
nan,274.41,0.0,0.0,98,Clear,0,788
nan,274.41,0.0,0.0,98,Clear,0,2565
nan,274.41,0.0,0.0,98,Clear,0,5330
nan,274.91,0.0,0.0,99,Clear,1,6181
nan,274.91,0.0,0.0,99,Clear,1,6182
nan,274.91,0.0,0.0,99,Clear,1,5720
nan,274.91,0.0,0.0,99,Clear,0,4612
nan,277.12,0.0,0.0,90,Mist,0,4666
nan,278.04,0.0,0.0,90,Clouds,0,5022
nan,278.19,0.0,0.0,90,Clouds,0,5490
nan,278.38,0.0,0.0,90,Clouds,0,5973
nan,278.59,0.0,0.0,90,Mist,0,6201
nan,278.65,0.0,0.0,90,Mist,1,5453
nan,278.74,0.0,0.0,90,Haze,1,3921
nan,278.74,0.0,0.0,90,Mist,1,3921
nan,278.87,0.0,0.0,90,Haze,1,2835
nan,278.87,0.0,0.0,90,Mist,1,2835
nan,279.02,0.0,0.0,90,Haze,0,2450
nan,279.02,0.0,0.0,90,Mist,0,2450
nan,278.84,0.0,0.0,90,Haze,0,2078
nan,278.84,0.0,0.0,90,Drizzle,0,2078
nan,278.84,0.0,0.0,90,Mist,0,2078
nan,278.56,0.0,0.0,90,Haze,0,1671
nan,278.56,0.0,0.0,90,Rain,0,1671
nan,278.56,0.0,0.0,90,Drizzle,0,1671
nan,278.5,0.0,0.0,90,Haze,0,1472
nan,278.5,0.0,0.0,90,Mist,0,1472
nan,278.03,0.0,0.0,90,Haze,0,792
nan,278.03,0.0,0.0,90,Rain,0,792
nan,278.03,0.0,0.0,90,Mist,0,792
nan,277.28,0.0,0.0,90,Rain,0,811
nan,277.28,0.0,0.0,90,Mist,0,811
nan,277.06,0.0,0.0,90,Rain,0,671
nan,277.06,0.0,0.0,90,Mist,0,671
nan,277.06,0.0,0.0,90,Rain,0,671
nan,277.06,0.0,0.0,90,Snow,0,671
nan,276.83,0.0,0.0,90,Rain,0,474
nan,276.83,0.0,0.0,90,Mist,0,474
nan,276.83,0.0,0.0,90,Rain,0,474
nan,277.15,0.0,0.0,90,Rain,0,790
nan,277.15,0.0,0.0,90,Mist,0,790
nan,277.57,0.0,0.0,90,Rain,0,2619
nan,277.57,0.0,0.0,90,Mist,0,2619
nan,277.51,0.0,0.0,90,Rain,0,5788
nan,277.51,0.0,0.0,90,Mist,0,5788
nan,277.51,0.0,0.0,90,Drizzle,0,5788
nan,277.41,0.0,0.0,90,Drizzle,1,7088
nan,277.41,0.0,0.0,90,Mist,1,7088
nan,277.68,0.0,0.0,90,Mist,1,6264
nan,277.68,0.0,0.0,90,Drizzle,1,6264
nan,278.15,0.0,0.0,90,Clouds,1,5230
nan,278.42,0.0,0.0,90,Clouds,0,4567
nan,278.61,0.0,0.0,90,Clouds,0,4769
nan,279.14,0.0,0.0,90,Clouds,0,5011
nan,278.99,0.0,0.0,90,Clouds,0,4889
nan,278.83,0.0,0.0,90,Rain,0,5367
nan,278.57,0.0,0.0,90,Rain,0,5678
nan,278.57,0.0,0.0,90,Drizzle,0,5678
nan,278.21,0.0,0.0,90,Rain,0,6267
nan,278.21,0.0,0.0,90,Mist,0,6267
nan,278.21,0.0,0.0,90,Drizzle,0,6267
nan,278.21,0.0,0.0,90,Drizzle,0,6267
nan,277.96,0.0,0.0,90,Mist,1,6057
nan,277.96,0.0,0.0,90,Rain,1,6057
nan,277.51,0.0,0.0,90,Mist,1,4883
nan,277.18,0.0,0.0,90,Clouds,1,2927
nan,277.08,0.0,0.0,90,Clouds,0,2594
nan,276.98,0.0,0.0,90,Clouds,0,2347
nan,276.93,0.0,0.0,90,Rain,0,1544
nan,276.76,0.0,0.0,90,Clouds,0,1219
nan,276.79,0.0,0.0,90,Clouds,0,783
nan,276.64,0.0,0.0,90,Clouds,0,357
nan,276.41,0.0,0.0,90,Clouds,0,286
nan,276.32,0.0,0.0,90,Clouds,0,396
nan,276.32,0.0,0.0,90,Clouds,0,791
nan,276.29,0.0,0.0,90,Clouds,0,2681
nan,276.29,0.0,0.0,90,Clouds,0,5614
nan,276.38,0.0,0.0,90,Clouds,1,6834
nan,276.94,0.0,0.0,90,Clouds,1,6280
nan,277.39,0.0,0.0,90,Clouds,1,5460
nan,278.31,0.0,0.0,90,Clouds,0,4670
nan,278.71,0.0,0.0,90,Clouds,0,5071
nan,279.86,0.0,0.0,90,Clouds,0,5246
nan,279.97,0.0,0.0,75,Clouds,0,5039
nan,280.53,0.0,0.0,90,Clouds,0,5411
nan,280.57,0.0,0.0,90,Clouds,0,5866
nan,280.3,0.0,0.0,90,Clouds,0,6556
nan,279.79,0.0,0.0,90,Clouds,1,6204
nan,278.91,0.0,0.0,90,Clouds,1,4688
nan,277.79,0.0,0.0,40,Clouds,1,3326
nan,277.0,0.0,0.0,75,Clouds,0,3229
nan,276.52,0.0,0.0,75,Clouds,0,2790
nan,276.25,0.0,0.0,40,Clouds,0,1946
nan,276.1,0.0,0.0,90,Clouds,0,1181
nan,276.1,0.0,0.0,75,Clouds,0,649
nan,275.91,0.0,0.0,40,Clouds,0,422
nan,275.69,0.0,0.0,40,Clouds,0,340
nan,275.4,0.0,0.0,40,Clouds,0,365
nan,275.44,0.0,0.0,20,Clouds,0,683
nan,275.35,0.0,0.0,20,Clouds,0,2471
nan,275.4,0.0,0.0,1,Clear,0,5538
nan,275.4,0.0,0.0,1,Clear,1,6880
nan,275.89,0.0,0.0,1,Clear,1,5906
nan,277.07,0.0,0.0,1,Clear,1,5234
nan,278.66,0.0,0.0,1,Clear,0,4719
nan,282.16,0.0,0.0,75,Clouds,0,5304
nan,282.49,0.0,0.0,1,Clear,0,5487
nan,284.21,0.0,0.0,40,Clouds,0,5532
nan,284.57,0.0,0.0,40,Clouds,0,5816
nan,284.64,0.0,0.0,75,Clouds,0,5958
nan,284.11,0.0,0.0,40,Clouds,0,6455
nan,282.06,0.0,0.0,40,Clouds,1,6154
nan,279.8,0.0,0.0,20,Clouds,1,5330
nan,278.54,0.0,0.0,20,Clouds,1,3540
nan,278.09,0.0,0.0,1,Clear,0,3193
nan,277.88,0.0,0.0,1,Clear,0,2948
nan,277.36,0.0,0.0,20,Clouds,0,2496
nan,277.25,0.0,0.0,20,Clouds,0,1707
nan,276.64,0.0,0.0,1,Clear,0,1090
nan,275.98,0.0,0.0,1,Clear,0,735
nan,275.73,0.0,0.0,1,Clear,0,537
nan,275.63,0.0,0.0,20,Clouds,0,371
nan,275.29,0.0,0.0,20,Clouds,0,397
nan,275.25,0.0,0.0,75,Clouds,0,696
nan,275.1,0.0,0.0,40,Mist,0,1301
nan,275.23,0.0,0.0,40,Clouds,1,1932
